,BLOCKSPLITID,AREAPORTION,HH10,HH19,HH10PORTION,HH19PORTION
29862,490490109001139_2,0.23333217649434435,0.0,0.0,0.23333217649434435,0.23333217649434435
29863,490490109001139_3,0.09988286603591047,0.0,0.0,0.09988286603591047,0.09988286603591047
29864,490572011001001_0,1.0,0.0,256.0,1.0,1.0
29865,490572102042040_0,1.0,1.0,1.0,1.0,1.0
29866,490572018001010_0,1.0,0.0,0.0,1.0,1.0
29867,490572101001245_0,1.0,0.0,0.0,1.0,1.0
29868,490572019001159_0,1.0,0.0,0.0,1.0,1.0
29869,490490106002008_0,1.0,0.0,0.0,1.0,1.0
29870,490572019001023_0,1.0,11.0,11.0,1.0,1.0
29871,490572102013004_1,0.2375522341772249,10.0,14.0,0.15625,0.20588235294117646
29872,490572102013004_2,0.7624477658227752,54.0,54.0,0.84375,0.7941176470588235
29873,490572006003008_0,1.0,43.0,43.0,1.0,1.0
29874,490572005005000_0,1.0,20.0,20.0,1.0,1.0
29875,490572020003015_1,0.7012512852183436,43.0,44.0,0.6056338028169014,0.6111111111111112
29876,490572020003015_2,0.2987487147816564,28.0,28.0,0.39436619718309857,0.3888888888888889
29877,490490106002048_0,1.0,0.0,0.0,1.0,1.0
29878,490572019001000_0,1.0,0.0,0.0,1.0,1.0
29879,490572101002116_1,0.7709563625164718,0.0,0.0,0.0,0.0
29880,490572101002116_2,0.22904363748352824,3.0,23.0,1.0,1.0
29881,490572103031000_1,0.002681814549431525,0.0,0.0,0.002681814549431525,0.002681814549431525
29882,490572103031000_2,0.01506850385730802,0.0,0.0,0.01506850385730802,0.01506850385730802
29883,490572103031000_3,0.9822496815932604,0.0,0.0,0.9822496815932604,0.9822496815932604
29884,490499801001111_0,1.0,0.0,0.0,1.0,1.0
29885,490490105061002_0,1.0,4.0,38.0,1.0,1.0
29886,490499801001059_1,0.089940371487879,0.0,0.0,0.089940371487879,0.089940371487879
29887,490499801001059_2,0.625347287360968,0.0,0.0,0.625347287360968,0.625347287360968
29888,490499801001059_3,0.28471234115115307,0.0,0.0,0.28471234115115307,0.28471234115115307
29889,490572101002027_0,1.0,0.0,0.0,1.0,1.0
29890,490572101002056_0,1.0,0.0,0.0,1.0,1.0
29891,490572103023008_0,1.0,5.0,5.0,1.0,1.0
29892,490572102013011_0,1.0,26.0,26.0,1.0,1.0
29893,490572101002047_0,1.0,0.0,1.0,1.0,1.0
29894,490499801001014_0,1.0,0.0,0.0,1.0,1.0
29895,490572103031017_0,1.0,45.0,45.0,1.0,1.0
29896,490490106001656_1,0.04758915017452729,0.0,0.0,0.04758915017452729,0.04758915017452729
29897,490490106001656_2,0.055546676204915615,0.0,0.0,0.055546676204915615,0.055546676204915615
29898,490490106001656_3,0.8968641736205571,0.0,0.0,0.8968641736205571,0.8968641736205571
29899,490572101003032_1,0.08154513926441934,0.0,0.0,0.08154513926441934,0.08154513926441934
29900,490572101003032_2,0.9184548607355807,0.0,0.0,0.9184548607355807,0.9184548607355807
29901,490490105053005_0,1.0,16.0,16.0,1.0,1.0
29902,490572008001006_0,1.0,31.0,31.0,1.0,1.0
29903,490490106002164_0,1.0,0.0,0.0,1.0,1.0
29904,490490106001328_1,0.16429132701777593,0.0,0.0,0.16429132701777593,0.16429132701777593
29905,490490106001328_2,0.8357086729822241,0.0,0.0,0.8357086729822241,0.8357086729822241
29906,490572018001017_0,1.0,30.0,30.0,1.0,1.0
29907,490490106001523_0,1.0,0.0,0.0,1.0,1.0
29908,490490106001847_0,1.0,16.0,17.0,1.0,1.0
29909,490572011001009_0,1.0,0.0,0.0,1.0,1.0
29910,490572004001012_0,1.0,85.0,85.0,1.0,1.0
29911,490572101001271_0,1.0,0.0,0.0,1.0,1.0
29912,490572101001045_0,1.0,0.0,0.0,1.0,1.0
29913,490490109002414_1,0.47538371112576955,0.0,0.0,0.47538371112576955,0.47538371112576955
29914,490490109002414_2,0.5246162888742305,0.0,0.0,0.5246162888742305,0.5246162888742305
29915,490572103023017_0,1.0,0.0,0.0,1.0,1.0
29916,490572003001037_0,1.0,0.0,0.0,1.0,1.0
29917,490572103023057_0,1.0,20.0,20.0,1.0,1.0
29918,490490106001876_1,0.7541893932744101,1.0,1.0,1.0,1.0
29919,490490106001876_2,0.24581060672558988,0.0,0.0,0.0,0.0
29920,490572101001341_0,1.0,0.0,0.0,1.0,1.0
29921,490572019001005_0,1.0,1.0,1.0,1.0,1.0
29922,490572014003022_0,1.0,25.0,25.0,1.0,1.0
29923,490490106002418_0,1.0,19.0,19.0,1.0,1.0
29924,490490109001277_1,0.1412747059834858,0.0,0.0,0.1412747059834858,0.1412747059834858
29925,490490109001277_2,0.8587252940165143,0.0,0.0,0.8587252940165143,0.8587252940165143
29926,490572103022010_1,0.4921350219285405,0.0,0.0,0.0,0.0
29927,490572103022010_2,0.5078649780714595,264.0,264.0,1.0,1.0
29928,490572101002220_0,1.0,0.0,0.0,1.0,1.0
29929,490572006004025_0,1.0,13.0,13.0,1.0,1.0
29930,490572103032018_0,1.0,41.0,41.0,1.0,1.0
29931,490490106001486_1,0.3121266677185227,1.0,1.0,1.0,1.0
29932,490490106001486_2,0.6878733322814774,0.0,0.0,0.0,0.0
29933,490572014003009_0,1.0,21.0,21.0,1.0,1.0
29934,490490105042090_0,1.0,0.0,1.0,1.0,1.0
29935,490490109001103_1,0.18965166677515588,0.0,0.0,0.18965166677515588,0.18965166677515588
29936,490490109001103_2,0.8103483332248441,0.0,0.0,0.8103483332248441,0.8103483332248441
29937,490572101001283_1,0.36309352529053274,0.0,0.0,0.36309352529053274,0.36309352529053274
29938,490572101001283_2,0.6369064747094674,0.0,0.0,0.6369064747094674,0.6369064747094674
29939,490572101001317_0,1.0,0.0,0.0,1.0,1.0
29940,490490106002478_0,1.0,0.0,0.0,1.0,1.0
29941,490572102041020_0,1.0,35.0,35.0,1.0,1.0
29942,490572019001096_0,1.0,1.0,1.0,1.0,1.0
29943,490490106001172_0,1.0,0.0,0.0,1.0,1.0
29944,490490105052028_0,1.0,15.0,16.0,1.0,1.0
29945,490572019001028_0,1.0,0.0,0.0,1.0,1.0
29946,490572013022007_0,1.0,30.0,30.0,1.0,1.0
29947,490572007002018_0,1.0,26.0,26.0,1.0,1.0
29948,490572011001018_0,1.0,0.0,0.0,1.0,1.0
29949,490572101002017_0,1.0,0.0,0.0,1.0,1.0
29950,490572009002003_0,1.0,23.0,23.0,1.0,1.0
29951,490490106002620_0,1.0,0.0,0.0,1.0,1.0
29952,490572102011026_0,1.0,21.0,21.0,1.0,1.0
29953,490572008003014_0,1.0,18.0,18.0,1.0,1.0
29954,490572101003097_1,0.4224127647991303,0.0,0.0,0.4224127647991303,0.4224127647991303
29955,490572101003097_2,0.20801569358929645,0.0,0.0,0.20801569358929645,0.20801569358929645
29956,490572101003097_3,0.36957154161157324,0.0,0.0,0.36957154161157324,0.36957154161157324
29957,490572020003018_1,0.6753034630109088,12.0,33.0,0.8,0.9166666666666666
29958,490572020003018_2,0.3246965369890911,3.0,3.0,0.2,0.08333333333333333
29959,490490109002091_1,0.9039339837410288,0.0,0.0,0.9039339837410288,0.9039339837410288
29960,490490109002091_2,0.09606601625897111,0.0,0.0,0.09606601625897111,0.09606601625897111
29961,490572002021022_0,1.0,0.0,0.0,1.0,1.0
29962,490572012001022_0,1.0,2.0,2.0,1.0,1.0
29963,490490106001785_0,1.0,0.0,0.0,1.0,1.0
29964,490572003001022_0,1.0,0.0,0.0,1.0,1.0
29965,490499801001329_0,1.0,0.0,0.0,1.0,1.0
29966,490490106001694_0,1.0,0.0,0.0,1.0,1.0
29967,490572101001376_0,1.0,0.0,0.0,1.0,1.0
29968,490572011001051_0,1.0,0.0,0.0,1.0,1.0
29969,490490109001091_1,0.3746617475020046,0.0,0.0,0.3746617475020046,0.3746617475020046
29970,490490109001091_2,0.6253382524979955,0.0,0.0,0.6253382524979955,0.6253382524979955
29971,490490109002784_1,0.30362537277461144,0.0,0.0,0.30362537277461144,0.30362537277461144
29972,490490109002784_2,0.6963746272253886,0.0,0.0,0.6963746272253886,0.6963746272253886
29973,490499801001409_0,1.0,0.0,0.0,1.0,1.0
29974,490572101001052_0,1.0,0.0,0.0,1.0,1.0
29975,490572101001261_0,1.0,0.0,0.0,1.0,1.0
29976,490490106002754_0,1.0,0.0,0.0,1.0,1.0
29977,490490109002340_0,1.0,0.0,0.0,1.0,1.0
29978,490572103023047_0,1.0,17.0,17.0,1.0,1.0
29979,490572101003093_0,1.0,0.0,0.0,1.0,1.0
29980,490490106001390_0,1.0,0.0,0.0,1.0,1.0
29981,490490106001424_0,1.0,2.0,2.0,1.0,1.0
29982,490572101002224_0,1.0,0.0,0.0,1.0,1.0
29983,490490106001000_1,0.27039139079737967,0.0,0.0,0.27039139079737967,0.27039139079737967
29984,490490106001000_2,0.7296086092026204,0.0,0.0,0.7296086092026204,0.7296086092026204
29985,490572101002244_1,0.6096482026958495,0.0,0.0,0.6096482026958495,0.6096482026958495
29986,490572101002244_2,0.3903517973041504,0.0,0.0,0.3903517973041504,0.3903517973041504
29987,490572101001308_0,1.0,0.0,0.0,1.0,1.0
29988,490490109002209_1,0.97080763107218,0.0,0.0,0.97080763107218,0.97080763107218
29989,490490109002209_2,0.02919236892781989,0.0,0.0,0.02919236892781989,0.02919236892781989
29990,490572103021013_0,1.0,0.0,0.0,1.0,1.0
29991,490490109001079_0,1.0,0.0,0.0,1.0,1.0
29992,490572014001010_0,1.0,38.0,38.0,1.0,1.0
29993,490572102013001_0,1.0,25.0,25.0,1.0,1.0
29994,490499801001028_0,1.0,0.0,0.0,1.0,1.0
29995,490490106002525_0,1.0,1.0,1.0,1.0,1.0
29996,490572014001018_0,1.0,11.0,11.0,1.0,1.0
29997,490572103022037_1,0.7141894083301403,1.0,2.0,0.1,0.15384615384615385
29998,490572103022037_2,0.2858105916698597,9.0,11.0,0.9,0.8461538461538461
29999,490572012001014_0,1.0,0.0,0.0,1.0,1.0
30000,490572101001430_0,1.0,0.0,0.0,1.0,1.0
30001,490572001001015_0,1.0,49.0,49.0,1.0,1.0
30002,490572011001034_0,1.0,0.0,0.0,1.0,1.0
30003,490572101002125_0,1.0,0.0,0.0,1.0,1.0
30004,490572002032022_0,1.0,22.0,22.0,1.0,1.0
30005,490572015002029_0,1.0,19.0,19.0,1.0,1.0
30006,490490106001195_0,1.0,0.0,0.0,1.0,1.0
30007,490490106001445_0,1.0,0.0,0.0,1.0,1.0
30008,490572013023010_0,1.0,43.0,43.0,1.0,1.0
30009,490572008002008_0,1.0,31.0,31.0,1.0,1.0
30010,490490106001492_0,1.0,0.0,0.0,1.0,1.0
30011,490572015001008_0,1.0,24.0,24.0,1.0,1.0
30012,490490106002382_1,0.2500285068438041,0.0,0.0,0.2500285068438041,0.2500285068438041
30013,490490106002382_2,0.7499714931561958,0.0,0.0,0.7499714931561958,0.7499714931561958
30014,490572003001086_0,1.0,0.0,0.0,1.0,1.0
30015,490572102042018_0,1.0,23.0,23.0,1.0,1.0
30016,490490105061042_0,1.0,0.0,0.0,1.0,1.0
30017,490572101001298_0,1.0,0.0,0.0,1.0,1.0
30018,490490105061016_0,1.0,5.0,5.0,1.0,1.0
30019,490572101002061_0,1.0,0.0,0.0,1.0,1.0
30020,490572016003008_0,1.0,0.0,0.0,1.0,1.0
30021,490490105051000_0,1.0,1.0,1.0,1.0,1.0
30022,490490106002435_0,1.0,0.0,0.0,1.0,1.0
30023,490572002042006_0,1.0,47.0,47.0,1.0,1.0
30024,490490106001404_1,0.9741836551466533,0.0,1.0,0.9741836551466533,1.0
30025,490490106001404_2,0.02581634485334675,0.0,0.0,0.02581634485334675,0.0
30026,490572017001012_0,1.0,15.0,15.0,1.0,1.0
30027,490572002041002_0,1.0,0.0,0.0,1.0,1.0
30028,490572020002018_0,1.0,7.0,7.0,1.0,1.0
30029,490490106002663_1,0.43445429706936767,0.0,0.0,0.43445429706936767,0.43445429706936767
30030,490490106002663_2,0.5655457029306323,0.0,0.0,0.5655457029306323,0.5655457029306323
30031,490490109002630_0,1.0,0.0,0.0,1.0,1.0
30032,490572011001043_0,1.0,6.0,6.0,1.0,1.0
30033,490572103022041_0,1.0,32.0,72.0,1.0,1.0
30034,490490105051038_0,1.0,12.0,12.0,1.0,1.0
30035,490490109001003_0,1.0,0.0,0.0,1.0,1.0
30036,490490109002078_1,0.7283473385649744,0.0,0.0,0.7283473385649744,0.7283473385649744
30037,490490109002078_2,0.20023195436103833,0.0,0.0,0.20023195436103833,0.20023195436103833
30038,490490109002078_3,0.07142070707398726,0.0,0.0,0.07142070707398726,0.07142070707398726
30039,490572020001010_0,1.0,33.0,33.0,1.0,1.0
30040,490490106001336_1,0.10564994661554414,0.0,0.0,0.10564994661554414,0.10564994661554414
30041,490490106001336_2,0.894350053384456,0.0,0.0,0.894350053384456,0.894350053384456
30042,490572019001105_0,1.0,0.0,0.0,1.0,1.0
30043,490490109002518_1,0.2154951721059336,0.0,0.0,0.2154951721059336,0.2154951721059336
30044,490490109002518_2,0.7845048278940663,0.0,0.0,0.7845048278940663,0.7845048278940663
30045,490572002032002_0,1.0,0.0,0.0,1.0,1.0
30046,490490109002810_0,1.0,0.0,0.0,1.0,1.0
30047,490490105061061_0,1.0,0.0,0.0,1.0,1.0
30048,490572005003010_0,1.0,27.0,27.0,1.0,1.0
30049,490490109002320_0,1.0,0.0,0.0,1.0,1.0
30050,490572016003013_0,1.0,90.0,90.0,1.0,1.0
30051,490572101001202_0,1.0,0.0,0.0,1.0,1.0
30052,490572103032030_0,1.0,13.0,13.0,1.0,1.0
30053,490572103031033_0,1.0,13.0,13.0,1.0,1.0
30054,490490106002786_0,1.0,0.0,0.0,1.0,1.0
30055,490572101001184_0,1.0,0.0,0.0,1.0,1.0
30056,490572101001097_0,1.0,0.0,0.0,1.0,1.0
30057,490572101001030_0,1.0,0.0,0.0,1.0,1.0
30058,490490106002065_1,0.15954889081342274,0.0,0.0,0.15954889081342274,0.15954889081342274
30059,490490106002065_2,0.0717241886996503,0.0,0.0,0.0717241886996503,0.0717241886996503
30060,490490106002065_3,0.7687269204869269,0.0,0.0,0.7687269204869269,0.7687269204869269
30061,490572101001240_0,1.0,0.0,0.0,1.0,1.0
30062,490572102042002_0,1.0,51.0,125.0,1.0,1.0
30063,490490106001801_1,0.9469920284024632,0.0,0.0,0.9469920284024632,0.9469920284024632
30064,490490106001801_2,0.05300797159753684,0.0,0.0,0.05300797159753684,0.05300797159753684
30065,490572101001389_0,1.0,0.0,0.0,1.0,1.0
30066,490572101001008_0,1.0,0.0,0.0,1.0,1.0
30067,490490109002976_0,1.0,0.0,0.0,1.0,1.0
30068,490490109002948_1,0.06831976041153481,0.0,0.0,0.06831976041153481,0.06831976041153481
30069,490490109002948_2,0.9316802395884652,0.0,0.0,0.9316802395884652,0.9316802395884652
30070,490572019001090_1,0.4663005959418092,0.0,0.0,0.4663005959418092,0.4663005959418092
30071,490572019001090_2,0.5336994040581908,0.0,0.0,0.5336994040581908,0.5336994040581908
30072,490572007003011_0,1.0,31.0,31.0,1.0,1.0
30073,490572006004016_0,1.0,0.0,0.0,1.0,1.0
30074,490499801001352_1,0.42060618201552386,0.0,0.0,0.42060618201552386,0.42060618201552386
30075,490499801001352_2,0.5793938179844762,0.0,0.0,0.5793938179844762,0.5793938179844762
30076,490490106002706_1,0.013681180919669566,0.0,0.0,0.013681180919669566,0.013681180919669566
30077,490490106002706_2,0.9863188190803305,0.0,0.0,0.9863188190803305,0.9863188190803305
30078,490499801001171_1,0.27247183306002803,0.0,0.0,0.27247183306002803,0.27247183306002803
30079,490499801001171_2,0.7275281669399719,0.0,0.0,0.7275281669399719,0.7275281669399719
30080,490490106002563_0,1.0,0.0,0.0,1.0,1.0
30081,490490109001442_0,1.0,0.0,0.0,1.0,1.0
30082,490490109001352_0,1.0,0.0,0.0,1.0,1.0
30083,490572102011037_0,1.0,15.0,15.0,1.0,1.0
30084,490572003001014_0,1.0,0.0,0.0,1.0,1.0
30085,490572019001133_0,1.0,0.0,0.0,1.0,1.0
30086,490572101001018_0,1.0,0.0,0.0,1.0,1.0
30087,490572008001019_0,1.0,35.0,35.0,1.0,1.0
30088,490572101001415_0,1.0,0.0,0.0,1.0,1.0
30089,490572001002004_1,0.8023992730207901,97.0,97.0,1.0,1.0
30090,490572001002004_2,0.19760072697920994,0.0,0.0,0.0,0.0
30091,490490106001126_0,1.0,0.0,0.0,1.0,1.0
30092,490572103021004_0,1.0,21.0,21.0,1.0,1.0
30093,490490106002688_0,1.0,0.0,0.0,1.0,1.0
30094,490490107001011_0,1.0,0.0,0.0,1.0,1.0
30095,490572101002011_0,1.0,0.0,0.0,1.0,1.0
30096,490572020002012_0,1.0,15.0,15.0,1.0,1.0
30097,490572001002017_0,1.0,47.0,47.0,1.0,1.0
30098,490572011001076_0,1.0,0.0,0.0,1.0,1.0
30099,490572101001036_0,1.0,0.0,0.0,1.0,1.0
30100,490490106001473_0,1.0,0.0,0.0,1.0,1.0
30101,490572019001117_0,1.0,0.0,0.0,1.0,1.0
30102,490490106002132_0,1.0,0.0,0.0,1.0,1.0
30103,490490109002854_0,1.0,0.0,0.0,1.0,1.0
30104,490490109001168_0,1.0,0.0,0.0,1.0,1.0
30105,490490109001298_0,1.0,0.0,0.0,1.0,1.0
30106,490572012002008_0,1.0,3.0,3.0,1.0,1.0
30107,490572016003004_1,0.8845519081164932,28.0,28.0,1.0,1.0
30108,490572016003004_2,0.11544809188350671,0.0,0.0,0.0,0.0
30109,490572014003015_0,1.0,17.0,17.0,1.0,1.0
30110,490572019001016_0,1.0,4.0,4.0,1.0,1.0
30111,490490107003005_0,1.0,2.0,2.0,1.0,1.0
30112,490490109002008_0,1.0,0.0,0.0,1.0,1.0
30113,490572009001033_0,1.0,24.0,24.0,1.0,1.0
30114,490499801001073_0,1.0,0.0,0.0,1.0,1.0
30115,490572015004004_0,1.0,4.0,4.0,1.0,1.0
30116,490572103022027_0,1.0,5.0,5.0,1.0,1.0
30117,490572011001028_0,1.0,0.0,0.0,1.0,1.0
30118,490490105062007_0,1.0,7.0,7.0,1.0,1.0
30119,490490109002033_0,1.0,0.0,0.0,1.0,1.0
30120,490572017002010_0,1.0,27.0,27.0,1.0,1.0
30121,490572009001024_0,1.0,0.0,0.0,1.0,1.0
30122,490490106002000_0,1.0,0.0,0.0,1.0,1.0
30123,490490109001348_0,1.0,0.0,0.0,1.0,1.0
30124,490572018002018_0,1.0,22.0,22.0,1.0,1.0
30125,490490107002000_0,1.0,8.0,9.0,1.0,1.0
30126,490490107003010_0,1.0,26.0,35.0,1.0,1.0
30127,490572101002149_0,1.0,0.0,2.0,1.0,1.0
30128,490490109002467_1,0.19160759079569514,0.0,0.0,0.19160759079569514,0.19160759079569514
30129,490490109002467_2,0.8083924092043049,0.0,0.0,0.8083924092043049,0.8083924092043049
30130,490572101003024_0,1.0,0.0,0.0,1.0,1.0
30131,490572003002042_0,1.0,0.0,0.0,1.0,1.0
30132,490499801001063_1,0.06736215517807063,0.0,0.0,0.06736215517807063,0.06736215517807063
30133,490499801001063_2,0.9326378448219294,0.0,0.0,0.9326378448219294,0.9326378448219294
30134,490490106001537_1,0.34525560093054203,0.0,0.0,0.34525560093054203,0.34525560093054203
30135,490490106001537_2,0.654744399069458,0.0,0.0,0.654744399069458,0.654744399069458
30136,490490109001144_1,0.09997841975970503,0.0,0.0,0.09997841975970503,0.09997841975970503
30137,490490109001144_2,0.8854664771808675,0.0,0.0,0.8854664771808675,0.8854664771808675
30138,490490109001144_3,0.014555103059427546,0.0,0.0,0.014555103059427546,0.014555103059427546
30139,490490109002802_0,1.0,0.0,0.0,1.0,1.0
30140,490499801001236_1,0.8977211035963413,0.0,0.0,0.8977211035963413,0.8977211035963413
30141,490499801001236_2,0.10227889640365871,0.0,0.0,0.10227889640365871,0.10227889640365871
30142,490490106001905_0,1.0,0.0,0.0,1.0,1.0
30143,490490106001223_1,0.2952253946711397,0.0,0.0,0.2952253946711397,0.2952253946711397
30144,490490106001223_2,0.7047746053288604,0.0,0.0,0.7047746053288604,0.7047746053288604
30145,490490109002333_1,0.010488537175797627,0.0,0.0,0.010488537175797627,0.010488537175797627
30146,490490109002333_2,0.9895114628242023,0.0,0.0,0.9895114628242023,0.9895114628242023
30147,490572005002000_1,0.9700732872242455,28.0,28.0,1.0,1.0
30148,490572005002000_2,0.02992671277575457,0.0,0.0,0.0,0.0
30149,490572103031027_0,1.0,31.0,31.0,1.0,1.0
30150,490572002021007_0,1.0,0.0,0.0,1.0,1.0
30151,490572016001011_0,1.0,20.0,20.0,1.0,1.0
30152,490490106001161_1,0.9732632616537994,0.0,1.0,0.9732632616537994,1.0
30153,490490106001161_2,0.026736738346200665,0.0,0.0,0.026736738346200665,0.0
30154,490490106002357_0,1.0,0.0,0.0,1.0,1.0
30155,490572018001000_0,1.0,52.0,52.0,1.0,1.0
30156,490572003002018_0,1.0,0.0,0.0,1.0,1.0
30157,490490106002553_0,1.0,0.0,0.0,1.0,1.0
30158,490572101001451_0,1.0,0.0,0.0,1.0,1.0
30159,490572101001215_0,1.0,0.0,0.0,1.0,1.0
30160,490572101003048_0,1.0,0.0,0.0,1.0,1.0
30161,490490109001268_1,0.02423641067889152,0.0,0.0,0.02423641067889152,0.02423641067889152
30162,490490109001268_2,0.02777200884844628,0.0,0.0,0.02777200884844628,0.02777200884844628
30163,490490109001268_3,0.9479915804726622,0.0,0.0,0.9479915804726622,0.9479915804726622
30164,490572001001027_0,1.0,25.0,25.0,1.0,1.0
30165,490572019001079_0,1.0,0.0,0.0,1.0,1.0
30166,490572101003005_0,1.0,0.0,0.0,1.0,1.0
30167,490572013011015_0,1.0,21.0,24.0,1.0,1.0
30168,490490109002817_1,0.12393261791497238,0.0,0.0,0.12393261791497238,0.12393261791497238
30169,490490109002817_2,0.8760673820850275,0.0,0.0,0.8760673820850275,0.8760673820850275
30170,490490109002554_0,1.0,0.0,0.0,1.0,1.0
30171,490572102011019_0,1.0,23.0,23.0,1.0,1.0
30172,490490109002248_0,1.0,0.0,0.0,1.0,1.0
30173,490572101002037_0,1.0,0.0,0.0,1.0,1.0
30174,490572005004002_0,1.0,50.0,50.0,1.0,1.0
30175,490490106002460_0,1.0,0.0,0.0,1.0,1.0
30176,490572019001141_0,1.0,0.0,0.0,1.0,1.0
30177,490490109002522_1,0.5313519074113198,0.0,0.0,0.5313519074113198,0.5313519074113198
30178,490490109002522_2,0.4686480925886802,0.0,0.0,0.4686480925886802,0.4686480925886802
30179,490572003003013_0,1.0,9.0,9.0,1.0,1.0
30180,490490106002517_0,1.0,0.0,0.0,1.0,1.0
30181,490572105081028_0,1.0,10.0,10.0,1.0,1.0
30182,490572104033005_0,1.0,0.0,0.0,1.0,1.0
30183,490351126142002_0,1.0,18.0,18.0,1.0,1.0
30184,490351133083009_0,1.0,20.0,21.0,1.0,1.0
30185,490572011001061_0,1.0,0.0,0.0,1.0,1.0
30186,490572019001103_0,1.0,0.0,0.0,1.0,1.0
30187,490572104031003_0,1.0,0.0,0.0,1.0,1.0
30188,490572105112012_1,0.44551395702509394,0.0,0.0,0.44551395702509394,0.44551395702509394
30189,490572105112012_2,0.554486042974906,0.0,0.0,0.554486042974906,0.554486042974906
30190,490490105032115_0,1.0,0.0,0.0,1.0,1.0
30191,490572108001011_0,1.0,0.0,0.0,1.0,1.0
30192,490351124031012_0,1.0,0.0,0.0,1.0,1.0
30193,490572105122001_1,0.9447897378399959,97.0,97.0,1.0,1.0
30194,490572105122001_2,0.05521026216000413,0.0,0.0,0.0,0.0
30195,490572105041013_0,1.0,0.0,0.0,1.0,1.0
30196,490490101093014_0,1.0,0.0,0.0,1.0,1.0
30197,490351139054016_0,1.0,27.0,27.0,1.0,1.0
30198,490490103043038_0,1.0,2.0,2.0,1.0,1.0
30199,490572105041047_1,0.7617423525768765,0.0,0.0,0.0,0.0
30200,490572105041047_2,0.05786704932701802,4.0,4.0,0.2222222222222222,0.2222222222222222
30201,490572105041047_3,0.18039059809610553,14.0,14.0,0.7777777777777778,0.7777777777777778
30202,490351128221000_0,1.0,25.0,25.0,1.0,1.0
30203,490572112023033_0,1.0,7.0,8.0,1.0,1.0
30204,490351029002023_0,1.0,0.0,0.0,1.0,1.0
30205,490572104031138_1,0.09377311077309235,0.0,0.0,0.09377311077309235,0.09377311077309235
30206,490572104031138_2,0.9062268892269075,0.0,0.0,0.9062268892269075,0.9062268892269075
30207,490572105121041_1,0.10843435678530076,2.0,2.0,0.05714285714285714,0.05714285714285714
30208,490572105121041_2,0.8915656432146992,33.0,33.0,0.9428571428571428,0.9428571428571428
30209,490572104042065_0,1.0,0.0,0.0,1.0,1.0
30210,490572103034007_1,0.9913626419573384,0.0,0.0,0.9913626419573384,0.9913626419573384
30211,490572103034007_2,0.008637358042661625,0.0,0.0,0.008637358042661625,0.008637358042661625
30212,490572111005014_0,1.0,18.0,18.0,1.0,1.0
30213,490572109003006_0,1.0,23.0,23.0,1.0,1.0
30214,490572105052066_0,1.0,52.0,130.0,1.0,1.0
30215,490351108004001_0,1.0,379.0,454.0,1.0,1.0
30216,490351115001026_0,1.0,0.0,0.0,1.0,1.0
30217,490572105041037_0,1.0,3.0,3.0,1.0,1.0
30218,490572105042019_0,1.0,20.0,20.0,1.0,1.0
30219,490572104031094_0,1.0,47.0,49.0,1.0,1.0
30220,490572112013005_0,1.0,120.0,260.0,1.0,1.0
30221,490572104041008_0,1.0,0.0,0.0,1.0,1.0
30222,490572105112004_0,1.0,0.0,0.0,1.0,1.0
30223,490572103034002_0,1.0,1.0,1.0,1.0,1.0
30224,490490101083002_0,1.0,0.0,0.0,1.0,1.0
30225,490572104042052_0,1.0,8.0,8.0,1.0,1.0
30226,490490109001293_0,1.0,0.0,0.0,1.0,1.0
30227,490572105042046_0,1.0,4.0,4.0,1.0,1.0
30228,490351128102078_1,0.28070673085379944,0.0,0.0,0.28070673085379944,0.28070673085379944
30229,490351128102078_2,0.7192932691462006,0.0,0.0,0.7192932691462006,0.7192932691462006
30230,490111264041050_0,1.0,11.0,11.0,1.0,1.0
30231,490490106001525_0,1.0,0.0,0.0,1.0,1.0
30232,490351014002005_0,1.0,0.0,0.0,1.0,1.0
30233,490572104041007_1,0.6265092003291877,12.0,12.0,0.46153846153846156,0.46153846153846156
30234,490572104041007_2,0.3734907996708124,14.0,14.0,0.5384615384615384,0.5384615384615384
30235,490111266003018_0,1.0,42.0,42.0,1.0,1.0
30236,490572105042039_0,1.0,10.0,12.0,1.0,1.0
30237,490572018001024_0,1.0,0.0,0.0,1.0,1.0
30238,490572105051038_0,1.0,37.0,70.0,1.0,1.0
30239,490351140001023_0,1.0,0.0,0.0,1.0,1.0
30240,490351129211008_0,1.0,0.0,0.0,1.0,1.0
